VIN,CustomerID,Start_date,Vendor_name,Part_price,Part_number,Quantity
62EPDI1EYYJ402081,39,2021-2-21,Finhigh,83.92,FH-BAE0012,2
62EPDI1EYYJ402081,39,2021-2-21,Plexzap,83.16,FH-EAEESS0054,3
62EPDI1EYYJ402081,39,2021-2-21,Funholding,3.54,FH-EAELASS0087,1
62EPDI1EYYJ402081,39,2021-2-21,Finhigh,76.99,PP-EAES0104,4
62EPDI1EYYJ402081,39,2021-2-21,Finhigh,55.63,PP-EAES0123,3
62EPDI1EYYJ402081,39,2021-2-21,Zathunicon,81.04,TP-BAE0007,1
62EPDI1EYYJ402081,110,2021-3-11,Zathunicon,4.28,BH-BAED0027,1
62EPDI1EYYJ402081,110,2021-3-11,Funholding,5.24,BH-ICS0162,2
62EPDI1EYYJ402081,110,2021-3-11,Nam-zim,3.48,BM-EAEM0139,2
62EPDI1EYYJ402081,110,2021-3-11,Finhigh,39.8,BM-EAES0099,1
62EPDI1EYYJ402081,110,2021-3-11,Plexzap,58.03,FH-EAEM0146,3
62EPDI1EYYJ402081,110,2021-3-11,Finhigh,46.43,FH-EAES0122,3
62EPDI1EYYJ402081,110,2021-3-11,Funholding,70.41,FH-EAES0123,4
62EPDI1EYYJ402081,110,2021-3-11,Toughzap,72.85,TP-EAEGAM0068,4
62EPDI1EYYJ402081,151,2021-5-13,Zathunicon,10.18,BH-BAE0022,1
62EPDI1EYYJ402081,151,2021-5-13,Toughzap,39.36,BH-BAED0026,4
62EPDI1EYYJ402081,151,2021-5-13,Nam-zim,7.5,NM-EAESS0118,1
62EPDI1EYYJ402081,151,2021-5-13,Toughzap,42.5,NM-ICS0153,2
62EPDI1EYYJ402081,82,2021-6-30,Nam-zim,14.7,BM-BAE0010,4
62EPDI1EYYJ402081,82,2021-6-30,Finhigh,84.85,BM-EAEM0139,1
62EPDI1EYYJ402081,82,2021-6-30,Nam-zim,24.62,FG-ICS0154,2
62EPDI1EYYJ402081,82,2021-6-30,Zathunicon,44.32,FG-PACBS0188,2
62EPDI1EYYJ402081,82,2021-6-30,Nam-zim,49.59,PP-EAES0124,4
62EPDI1EYYJ402081,82,2021-6-30,Funholding,85.72,PP-EAESS0117,1
62EPDI1EYYJ402081,82,2021-6-30,Plexzap,18.2,TP-BAE0018,4
62EPDI1EYYJ402081,157,2021-8-29,Zathunicon,7.06,BH-EAEGAM0066,2
62EPDI1EYYJ402081,157,2021-8-29,Zathunicon,12.95,TP-BAE0010,3
62EPDI1EYYJ402081,157,2021-8-29,Finhigh,69.35,TP-BAEW0039,2
65AR6E3EWLS157544,54,2020-6-15,Nam-zim,11.53,BH-BAEW0040,1
65AR6E3EWLS157544,54,2020-6-15,Plexzap,21.29,BH-EAES0114,4
65AR6E3EWLS157544,54,2020-6-15,Toughzap,4.34,NM-BAEW0039,3
65AR6E3EWLS157544,54,2020-6-15,Funholding,22.28,NM-EAEGAM0070,1
6EO0EFPPJU8942538,41,2021-5-5,Zathunicon,130.25,FG-PACBS0192,1
6FEEUSROFOI436591,101,2021-3-25,Nam-zim,73.07,BM-BAE0007,4
6FEEUSROFOI436591,101,2021-3-25,Funholding,84.39,BM-BAE0009,4
6FEEUSROFOI436591,101,2021-3-25,Funholding,89.22,BM-EAELASS0091,4
6FEEUSROFOI436591,101,2021-3-25,Betatech,214.28,BM-EAEWH0130,3
6FEEUSROFOI436591,101,2021-3-25,Finhigh,145.16,NM-EAES0125,1
6FEEUSROFOI436591,101,2021-3-25,Blackzim,252.57,PP-ICS0158,1
6FEEUSROFOI436591,10,2021-4-15,Finhigh,37.6,FH-BAEW0039,3
6FEEUSROFOI436591,10,2021-4-15,Betatech,205.51,FH-EAEAD0047,1
6FEEUSROFOI436591,10,2021-4-15,Blackzim,142.97,FH-EAEGAM0072,1
6FEEUSROFOI436591,10,2021-4-15,Betatech,34.97,FH-EAEGAM0074,4
6FEEUSROFOI436591,10,2021-4-15,Betatech,210.33,FH-EAEIS0078,4
6FEEUSROFOI436591,10,2021-4-15,Finhigh,150.95,NM-EAEM0143,3
6FEEUSROFOI436591,10,2021-4-15,Toughzap,27.26,ZN-ICS0161,4
6FEEUSROFOI436591,17,2021-6-28,Funholding,216.57,BM-EAES0107,2
6FEEUSROFOI436591,17,2021-6-28,Nam-zim,66.01,FG-BAED0026,1
6FEEUSROFOI436591,17,2021-6-28,Toughzap,197.4,FG-EAES0096,3
6FEEUSROFOI436591,96,2021-7-9,Funholding,119.83,NM-EAES0093,3
6FEEUSROFOI436591,96,2021-7-9,Betatech,35.08,NM-ICS0162,1
6FEEUSROFOI436591,96,2021-7-9,Nam-zim,138.41,TP-EAEESS0061,3
6FEEUSROFOI436591,96,2021-7-9,Nam-zim,265.06,TP-EAEWH0130,4
6FEEUSROFOI436591,106,2021-8-12,Funholding,189.21,BM-BAE0001,4
6FEEUSROFOI436591,106,2021-8-12,Plexzap,0.18,BM-EAEM0145,1
6FEEUSROFOI436591,106,2021-8-12,Zathunicon,257.69,NM-PACBS0171,4
6FEEUSROFOI436591,106,2021-8-12,Toughzap,3.99,PP-BAE0019,1
6FEEUSROFOI436591,106,2021-8-12,Finhigh,106.22,PP-BAE0021,1
6FEEUSROFOI436591,106,2021-8-12,Plexzap,41.21,PP-ICS0162,2
6FEEUSROFOI436591,106,2021-8-12,Toughzap,185.17,PP-PACBS0195,4
6HE6INXKVOC685258,183,2021-7-1,Funholding,29.71,FH-BAE0015,3
6HE6INXKVOC685258,183,2021-7-1,Finhigh,27.76,FH-EAEESS0056,2
6HE6INXKVOC685258,183,2021-7-1,Zathunicon,23.84,FH-EAEM0142,4
6HE6INXKVOC685258,183,2021-7-1,Toughzap,28.14,FH-PACBS0169,2
6HE6INXKVOC685258,183,2021-7-1,Nam-zim,9.03,FH-PACBS0172,1
6HE6INXKVOC685258,183,2021-7-1,Finhigh,11.03,PP-PACBS0197,1
6HE6INXKVOC685258,183,2021-7-1,Betatech,5.32,TP-EAEM0149,2
6HE6INXKVOC685258,183,2021-7-1,Zathunicon,1.56,TP-ICS0159,2
6HE6INXKVOC685258,183,2021-7-1,Betatech,4.57,TP-PACBS0190,1
6HE6INXKVOC685258,153,2021-7-13,Blackzim,40.86,BM-EAECS0051,3
6HE6INXKVOC685258,153,2021-7-13,Zathunicon,22.17,BM-EAES0107,2
6HE6INXKVOC685258,153,2021-7-13,Blackzim,1.83,ZN-BAE0006,1
6HE6INXKVOC685258,52,2021-8-3,Nam-zim,25.57,BH-BAEW0038,4
6HE6INXKVOC685258,52,2021-8-3,Blackzim,45.48,BH-EAEM0144,3
6HE6INXKVOC685258,52,2021-8-3,Blackzim,48.33,FG-IFCAP0151,3
6HE6INXKVOC685258,52,2021-8-3,Blackzim,35.87,FH-EAECS0048,2
6HE6INXKVOC685258,52,2021-8-3,Zathunicon,25.47,FH-EAEGAM0072,3
6HE6INXKVOC685258,52,2021-8-3,Blackzim,50.54,NM-EAEM0133,4
6HE6INXKVOC685258,196,2021-8-30,Funholding,45.03,FG-BAED0031,4
6HE6INXKVOC685258,196,2021-8-30,Blackzim,5.87,FG-EAEAD0046,1
6HE6INXKVOC685258,196,2021-8-30,Betatech,30.13,NM-EAEGAM0066,1
6HE6INXKVOC685258,196,2021-8-30,Zathunicon,48.33,NM-EAELASS0084,4
6HE6INXKVOC685258,18,2021-9-3,Nam-zim,36.48,PP-EAELASS0091,1
6HE6INXKVOC685258,115,2021-9-18,Finhigh,50.38,BH-EAESS0116,1
6HE6INXKVOC685258,115,2021-9-18,Plexzap,45.36,NM-EAELASS0089,3
6HE6INXKVOC685258,115,2021-9-18,Plexzap,41.67,NM-EAESS0118,3
6HTUBB0KRJ1407886,29,2021-5-20,Plexzap,24.54,BM-EAEESS0056,3
6HTUBB0KRJ1407886,29,2021-5-20,Betatech,45.34,PP-BAED0026,1
6HTUBB0KRJ1407886,29,2021-5-20,Zathunicon,4,PP-EAEWH0130,3
6HTUBB0KRJ1407886,32,2021-8-14,Betatech,57.75,BH-EAEGAM0066,2
6HTUBB0KRJ1407886,32,2021-8-14,Toughzap,59.96,BH-ICS0156,1
6HTUBB0KRJ1407886,32,2021-8-14,Funholding,50.69,BM-EAEESS0054,2
6HTUBB0KRJ1407886,32,2021-8-14,Finhigh,16.55,BM-EAEIS0081,3
6MEJXRJQ5O7025667,20,2021-2-8,Plexzap,73.2,BM-EAEM0149,1
6MEJXRJQ5O7025667,20,2021-2-8,Plexzap,16.83,BM-EAES0097,1
6MEJXRJQ5O7025667,20,2021-2-8,Plexzap,66.26,BM-EAEWH0130,3
6MEJXRJQ5O7025667,20,2021-2-8,Finhigh,53.66,BM-IFCAP0152,4
6MEJXRJQ5O7025667,20,2021-2-8,Zathunicon,71.36,FG-EAEGAM0074,1
6MEJXRJQ5O7025667,20,2021-2-8,Betatech,56.92,FG-EAES0102,3
6MEJXRJQ5O7025667,20,2021-2-8,Plexzap,40.95,PP-EAEGAM0065,1
6MEJXRJQ5O7025667,86,2021-5-13,Nam-zim,67.83,FG-PACBS0169,4
6MEJXRJQ5O7025667,86,2021-5-13,Funholding,15.95,ZN-EAEAD0045,2
6MEJXRJQ5O7025667,86,2021-5-13,Finhigh,58.4,ZN-EAEWH0128,4
6MEJXRJQ5O7025667,44,2021-7-19,Nam-zim,34.59,BM-BAEW0036,1
6MEJXRJQ5O7025667,44,2021-7-19,Finhigh,53.38,BM-EAELASS0086,1
6MEJXRJQ5O7025667,44,2021-7-19,Toughzap,56.17,BM-PACBS0181,4
6MEJXRJQ5O7025667,44,2021-7-19,Nam-zim,53.88,ZN-BAED0025,2
6MEJXRJQ5O7025667,44,2021-7-19,Plexzap,12.76,ZN-EAEM0132,1
6MEJXRJQ5O7025667,137,2021-9-9,Blackzim,57.72,BM-BAE0009,2
6MEJXRJQ5O7025667,137,2021-9-9,Nam-zim,19.37,BM-PACBS0192,4
6MEJXRJQ5O7025667,137,2021-9-9,Funholding,6.62,NM-EAEM0132,4
6MEJXRJQ5O7025667,137,2021-9-9,Toughzap,36.28,NM-PACBS0168,4
6N4TXWYA8PC030787,190,2021-2-15,Toughzap,11.87,TP-EAEM0145,4
6N4TXWYA8PC030787,15,2021-4-15,Toughzap,14.17,BH-EAEM0137,1
6N4TXWYA8PC030787,77,2021-6-4,Plexzap,9.14,FH-EAEWH0129,3
6N4TXWYA8PC030787,77,2021-6-4,Finhigh,11.59,TP-PACBS0179,3
6N4TXWYA8PC030787,155,2021-6-21,Nam-zim,32.97,PP-EAEGAM0073,3
6N4TXWYA8PC030787,155,2021-6-21,Nam-zim,41.62,PP-EAEM0132,1
6N4TXWYA8PC030787,110,2021-8-5,Toughzap,5.51,FG-BAED0030,4
6N4TXWYA8PC030787,110,2021-8-5,Zathunicon,20.04,FG-EAEM0140,3
6N4TXWYA8PC030787,74,2021-8-15,Funholding,49.65,BM-EAES0099,4
6N4TXWYA8PC030787,150,2021-8-24,Plexzap,49.57,TP-BAED0029,1
6N4TXWYA8PC030787,150,2021-8-24,Toughzap,26.73,TP-EAES0098,1
6N4TXWYA8PC030787,129,2021-9-22,Blackzim,13.34,BM-BAED0024,2
6N4TXWYA8PC030787,129,2021-9-22,Plexzap,50.29,BM-EAEIS0081,1
6N4TXWYA8PC030787,129,2021-9-22,Blackzim,42.03,TP-EAEAD0041,3
6N4TXWYA8PC030787,129,2021-9-22,Plexzap,12.57,TP-EAELASS0087,1
6OAIXJI3HM8002365,85,2020-12-6,Toughzap,55.39,BH-BAE0013,4
6OAIXJI3HM8002365,85,2020-12-6,Plexzap,106.6,BH-EAECS0052,3
6OAIXJI3HM8002365,85,2020-12-6,Zathunicon,46.47,FG-EAES0102,3
6OAIXJI3HM8002365,183,2021-2-17,Nam-zim,57.89,BH-EAEIS0076,4
6OAIXJI3HM8002365,183,2021-2-17,Plexzap,83.77,BH-EAES0126,1
6OAIXJI3HM8002365,183,2021-2-17,Blackzim,154.91,FG-PACBS0170,1
6OAIXJI3HM8002365,183,2021-2-17,Funholding,145.79,FG-PACBS0186,1
6OAIXJI3HM8002365,166,2021-2-28,Blackzim,27.24,NM-BAED0030,2
6OAIXJI3HM8002365,166,2021-2-28,Plexzap,73.02,NM-EAELASS0087,3
6OAIXJI3HM8002365,166,2021-2-28,Betatech,127.39,NM-EAES0099,1
6OAIXJI3HM8002365,183,2021-4-4,Blackzim,121.8,NM-BAE0017,3
6OAIXJI3HM8002365,183,2021-4-4,Plexzap,183.41,NM-PACBS0194,2
6OAIXJI3HM8002365,183,2021-4-4,Blackzim,46.53,PP-BAE0012,4
6OAIXJI3HM8002365,183,2021-4-4,Funholding,21.38,PP-BAEW0035,3
6OAIXJI3HM8002365,183,2021-4-4,Betatech,97.1,PP-EAELASS0085,4
6OAIXJI3HM8002365,183,2021-4-4,Zathunicon,27.99,PP-EAES0127,1
6OAIXJI3HM8002365,149,2021-5-1,Funholding,99.31,BH-PACBS0168,4
6OAIXJI3HM8002365,149,2021-5-1,Funholding,6.19,NM-EAECS0048,2
6OAIXJI3HM8002365,149,2021-5-1,Zathunicon,119.05,NM-EAEWH0129,3
6OAIXJI3HM8002365,53,2021-6-28,Nam-zim,134.2,BM-EAEM0140,2
6OAIXJI3HM8002365,53,2021-6-28,Betatech,8.88,NM-BAE0001,4
6OAIXJI3HM8002365,53,2021-6-28,Toughzap,75.48,NM-EAELASS0089,2
6OAIXJI3HM8002365,156,2021-7-18,Blackzim,172.82,FH-EAEGAM0073,3
6OAIXJI3HM8002365,156,2021-7-18,Funholding,96.09,FH-EAEM0142,4
6OAIXJI3HM8002365,156,2021-7-18,Betatech,81.81,NM-EAEAD0046,2
6OAIXJI3HM8002365,156,2021-7-18,Nam-zim,124.71,NM-EAES0122,3
6OAIXJI3HM8002365,156,2021-7-18,Betatech,153.3,PP-BAE0002,2
6OAIXJI3HM8002365,156,2021-7-18,Toughzap,102.88,PP-EAEIS0082,1
6OAIXJI3HM8002365,156,2021-7-18,Blackzim,66.89,PP-PACBS0169,4
6OGX85SZXHN770887,28,2021-1-2,Zathunicon,227.07,PP-PACBS0165,2
6OGX85SZXHN770887,28,2021-1-2,Toughzap,348.02,PP-PACBS0171,2
6OGX85SZXHN770887,131,2021-3-4,Finhigh,122.36,NM-BAE0002,2
6OGX85SZXHN770887,131,2021-3-4,Betatech,131.7,NM-ICS0153,3
6OGX85SZXHN770887,131,2021-3-4,Finhigh,244.24,NM-ICS0154,3
6OGX85SZXHN770887,131,2021-3-4,Finhigh,238.06,ZN-BAE0019,4
6OGX85SZXHN770887,131,2021-3-4,Plexzap,310.75,ZN-EAES0100,2
6OGX85SZXHN770887,131,2021-3-4,Plexzap,294.14,ZN-PACBS0197,3
6OGX85SZXHN770887,74,2021-7-20,Nam-zim,37.52,BH-BAE0017,3
6OGX85SZXHN770887,74,2021-7-20,Betatech,14.48,BH-EAES0103,4
6OGX85SZXHN770887,74,2021-7-20,Funholding,6.52,FG-EAEM0139,1
6OGX85SZXHN770887,74,2021-7-20,Blackzim,272.46,TP-BAE0014,1
6OGX85SZXHN770887,74,2021-7-20,Betatech,35.6,TP-EAES0123,3
6OGX85SZXHN770887,74,2021-7-20,Blackzim,284.08,TP-PACBS0177,3
6OGX85SZXHN770887,29,2021-8-14,Plexzap,162.21,PP-BAE0001,3
6OGX85SZXHN770887,29,2021-8-14,Plexzap,47.37,PP-EAEIS0078,4
6ONV5QC8SUL616218,117,2021-6-26,Zathunicon,39.74,BH-ICS0161,4
6ONV5QC8SUL616218,117,2021-6-26,Nam-zim,128.71,NM-EAES0103,1
6ONV5QC8SUL616218,117,2021-6-26,Plexzap,117.65,PP-EAES0113,2
6ONV5QC8SUL616218,117,2021-6-26,Plexzap,41.22,PP-PACBS0180,1
6ONV5QC8SUL616218,117,2021-6-26,Toughzap,67.96,PP-PACBS0187,3
6OT5NQTDYEP073810,194,2021-6-19,Toughzap,1.74,BM-EAESS0115,1
6OT5NQTDYEP073810,194,2021-6-19,Nam-zim,0.78,BM-ICS0157,2
6OT5NQTDYEP073810,194,2021-6-19,Funholding,12.13,ZN-BAE0020,4
6OT5NQTDYEP073810,194,2021-6-19,Toughzap,17.48,ZN-BAED0026,4
6OT5NQTDYEP073810,194,2021-6-19,Betatech,13.52,ZN-EAELASS0088,4
6OT5NQTDYEP073810,194,2021-6-19,Blackzim,39.31,ZN-EAES0106,1
6OT5NQTDYEP073810,194,2021-6-19,Zathunicon,91.67,ZN-EAES0114,4
6PM6SVF3CVX504384,134,2021-6-30,Toughzap,79.4,BM-EAES0114,2
6PM6SVF3CVX504384,134,2021-6-30,Plexzap,133.23,BM-PACBS0197,3
6PM6SVF3CVX504384,134,2021-6-30,Blackzim,93.58,FH-EAEAD0047,2
6PM6SVF3CVX504384,134,2021-6-30,Toughzap,44.21,FH-PACBS0192,4
6PM6SVF3CVX504384,25,2021-7-31,Toughzap,41.15,FG-EAELASS0089,1
6PM6SVF3CVX504384,25,2021-7-31,Toughzap,78.89,FG-EAEM0146,2
6PM6SVF3CVX504384,164,2021-8-15,Funholding,28.57,BM-EAELASS0090,3
6PM6SVF3CVX504384,164,2021-8-15,Blackzim,64.89,BM-EAEM0147,4
6PM6SVF3CVX504384,164,2021-8-15,Toughzap,80.47,FG-EAES0103,2
6WN3XFUV8Z6152313,2,2021-5-22,Betatech,103.66,ZN-BAE0004,3
6WN3XFUV8Z6152313,2,2021-5-22,Zathunicon,71.87,ZN-PACBS0178,3
6WN3XFUV8Z6152313,113,2021-6-20,Funholding,128.36,FG-EAEM0150,1
6WN3XFUV8Z6152313,113,2021-6-20,Plexzap,116.53,FG-EAES0099,1
6WN3XFUV8Z6152313,113,2021-6-20,Betatech,16.12,FH-EAEESS0060,1
6WN3XFUV8Z6152313,113,2021-6-20,Blackzim,91.07,NM-BAED0023,3
6WN3XFUV8Z6152313,113,2021-6-20,Nam-zim,94.49,NM-PACBS0174,4
6WN3XFUV8Z6152313,113,2021-6-20,Plexzap,39.9,TP-EAES0123,1
6WN3XFUV8Z6152313,153,2021-7-31,Finhigh,88.76,FH-ICS0158,4
6WN3XFUV8Z6152313,153,2021-7-31,Toughzap,2.1,ZN-BAE0002,1
6WN3XFUV8Z6152313,153,2021-7-31,Toughzap,2.99,ZN-EAELASS0083,4
6WN3XFUV8Z6152313,161,2021-8-24,Funholding,116.65,BM-EAEGAM0071,2
6WN3XFUV8Z6152313,161,2021-8-24,Finhigh,41.93,BM-PACBS0173,1
6WN3XFUV8Z6152313,161,2021-8-24,Nam-zim,116.85,FH-PACBS0172,4
6WN3XFUV8Z6152313,178,2021-8-26,Betatech,6.29,BH-BAEW0034,2
6WN3XFUV8Z6152313,178,2021-8-26,Plexzap,18.85,BH-EAEM0150,3
6WN3XFUV8Z6152313,178,2021-8-26,Betatech,10.93,BM-BAE0001,2
6WN3XFUV8Z6152313,178,2021-8-26,Funholding,77.49,BM-BAEW0037,1
6WN3XFUV8Z6152313,178,2021-8-26,Nam-zim,73.69,NM-BAE0009,1
6WN3XFUV8Z6152313,178,2021-8-26,Blackzim,64.8,NM-BAED0024,1
6WN3XFUV8Z6152313,178,2021-8-26,Plexzap,116.77,PP-BAEW0035,1
6WN3XFUV8Z6152313,178,2021-8-26,Betatech,81.66,PP-EAEM0146,4
6WN3XFUV8Z6152313,178,2021-8-26,Blackzim,67.4,PP-EAEM0149,1
6WN3XFUV8Z6152313,108,2021-9-7,Betatech,48.9,FH-BAED0028,3
6WN3XFUV8Z6152313,108,2021-9-7,Plexzap,91.84,FH-EAEGAM0062,2
6WN3XFUV8Z6152313,108,2021-9-7,Plexzap,101.14,TP-BAE0016,4
6WN3XFUV8Z6152313,108,2021-9-7,Betatech,100.06,TP-EAES0112,2
6WN3XFUV8Z6152313,108,2021-9-7,Toughzap,122.68,ZN-EAELASS0084,4
6WN3XFUV8Z6152313,108,2021-9-7,Toughzap,34.34,ZN-EAEM0135,2
73UHS1Z0DKT693966,158,2021-5-25,Blackzim,69.64,BH-ICS0155,4
73UHS1Z0DKT693966,158,2021-5-25,Blackzim,4.72,FH-BAED0026,3
73UHS1Z0DKT693966,158,2021-5-25,Blackzim,99.75,FH-PACBS0173,4
73UHS1Z0DKT693966,15,2021-5-28,Nam-zim,58.06,BH-PACBS0191,4
73UHS1Z0DKT693966,15,2021-5-28,Plexzap,90.62,FG-EAEM0147,4
73UHS1Z0DKT693966,15,2021-5-28,Zathunicon,64.51,FH-ICS0156,1
73UHS1Z0DKT693966,15,2021-5-28,Toughzap,19.39,FH-PACBS0164,2
73UHS1Z0DKT693966,15,2021-5-28,Blackzim,6.6,TP-BAEW0035,2
73UHS1Z0DKT693966,15,2021-5-28,Toughzap,41.51,TP-EAES0111,2
73UHS1Z0DKT693966,15,2021-5-28,Zathunicon,40.07,ZN-PACBS0182,3
73UHS1Z0DKT693966,131,2021-6-28,Zathunicon,99.48,FG-PACBS0177,3
73UHS1Z0DKT693966,131,2021-6-28,Toughzap,8.21,FH-BAE0005,4
73UHS1Z0DKT693966,131,2021-6-28,Blackzim,98.67,FH-EAESS0115,4
73UHS1Z0DKT693966,131,2021-6-28,Plexzap,71.83,FH-EAESS0118,2
73UHS1Z0DKT693966,131,2021-6-28,Betatech,13.45,NM-EAEESS0058,1
73UHS1Z0DKT693966,131,2021-6-28,Finhigh,5.35,NM-EAESS0115,4
73UHS1Z0DKT693966,150,2021-7-7,Finhigh,19.44,BH-BAE0002,1
73UHS1Z0DKT693966,150,2021-7-7,Zathunicon,64.5,BH-PACBS0168,4
73UHS1Z0DKT693966,150,2021-7-7,Plexzap,39.8,BM-EAEIS0082,4
73UHS1Z0DKT693966,190,2021-7-22,Zathunicon,69.68,NM-EAELASS0092,2
73UHS1Z0DKT693966,190,2021-7-22,Funholding,125.44,NM-PACBS0195,4
73UHS1Z0DKT693966,190,2021-7-22,Toughzap,62.73,ZN-BAE0006,4
73UHS1Z0DKT693966,118,2021-7-27,Plexzap,84.76,FH-BAEW0036,1
73UHS1Z0DKT693966,183,2021-7-31,Plexzap,121.18,NM-BAE0022,4
73UHS1Z0DKT693966,183,2021-7-31,Finhigh,31.09,PP-EAES0102,3
73UHS1Z0DKT693966,183,2021-7-31,Betatech,5.49,TP-BAE0017,2
73UHS1Z0DKT693966,183,2021-7-31,Blackzim,105.04,ZN-BAE0008,2
75QOYF2KTKC266578,111,2021-3-16,Plexzap,40.01,FH-BAEW0033,4
75QOYF2KTKC266578,111,2021-3-16,Funholding,32.05,FH-EAECS0052,3
75QOYF2KTKC266578,111,2021-3-16,Nam-zim,44.84,ZN-BAEW0038,3
75QOYF2KTKC266578,111,2021-3-16,Nam-zim,38.04,ZN-ICS0156,4
75QOYF2KTKC266578,111,2021-3-16,Blackzim,53.3,ZN-PACBS0176,2
75VPS26W4QR001314,103,2021-7-6,Blackzim,15.97,BM-BAE0015,1
75VPS26W4QR001314,103,2021-7-6,Blackzim,7.81,TP-BAE0020,4
75VPS26W4QR001314,103,2021-7-6,Zathunicon,7.12,TP-BAED0031,2
75VPS26W4QR001314,103,2021-7-6,Finhigh,21.04,TP-BAEW0035,2
75VPS26W4QR001314,103,2021-7-6,Blackzim,2.3,TP-EAEIS0075,2
75VPS26W4QR001314,103,2021-7-6,Funholding,10.26,TP-EAEWH0131,4
75VPS26W4QR001314,103,2021-7-6,Plexzap,16.39,TP-PACBS0177,2
7754T022K8E889647,199,2020-12-2,Nam-zim,313.5,BH-BAED0029,1
7754T022K8E889647,199,2020-12-2,Plexzap,366.85,BH-EAES0107,1
7754T022K8E889647,199,2020-12-2,Finhigh,102.36,ZN-PACBS0173,3
7754T022K8E889647,40,2020-12-14,Funholding,175.73,BM-EAELASS0090,4
7754T022K8E889647,40,2020-12-14,Plexzap,365.26,BM-PACBS0171,1
7754T022K8E889647,40,2020-12-14,Finhigh,485.46,FG-EAEM0139,4
7754T022K8E889647,40,2020-12-14,Plexzap,243.16,FG-EAES0095,2
7754T022K8E889647,40,2020-12-14,Toughzap,52.13,FH-BAEW0038,1
7754T022K8E889647,40,2020-12-14,Betatech,403.96,TP-EAEGAM0070,2
7754T022K8E889647,40,2020-12-14,Funholding,455.42,TP-EAELASS0090,3
7754T022K8E889647,194,2021-1-5,Funholding,192.13,FG-EAEM0136,1
7754T022K8E889647,194,2021-1-5,Zathunicon,200.93,ZN-BAE0022,1
7754T022K8E889647,194,2021-1-5,Toughzap,16.53,ZN-PACBS0166,3
7754T022K8E889647,27,2021-2-7,Zathunicon,336.99,FH-BAED0027,3
7754T022K8E889647,27,2021-2-7,Zathunicon,248.7,FH-BAEW0038,2
7754T022K8E889647,27,2021-2-7,Toughzap,4.62,FH-EAEAD0044,3
7754T022K8E889647,27,2021-2-7,Betatech,40.02,FH-PACBS0180,1
7754T022K8E889647,27,2021-2-7,Finhigh,143.26,NM-EAEM0135,2
7754T022K8E889647,27,2021-2-7,Blackzim,273.8,PP-BAE0018,4
7754T022K8E889647,27,2021-2-7,Finhigh,44.89,PP-EAEESS0054,2
7754T022K8E889647,27,2021-2-7,Finhigh,300.18,PP-EAES0094,4
7754T022K8E889647,27,2021-2-7,Betatech,253.6,PP-PACBS0166,2
7754T022K8E889647,172,2021-4-14,Nam-zim,181.59,BM-BAEW0037,4
7754T022K8E889647,172,2021-4-14,Plexzap,499.3,BM-EAEESS0058,1
7754T022K8E889647,172,2021-4-14,Funholding,184.53,FG-BAED0023,2
7754T022K8E889647,172,2021-4-14,Funholding,152.77,FG-EAEM0135,4
7754T022K8E889647,172,2021-4-14,Nam-zim,211.62,FG-EAES0111,1
7754T022K8E889647,172,2021-4-14,Betatech,380.07,ZN-EAEGAM0074,3
7754T022K8E889647,172,2021-4-14,Finhigh,100.43,ZN-PACBS0178,1
7754T022K8E889647,81,2021-5-10,Betatech,261.15,BM-EAEM0148,1
7754T022K8E889647,81,2021-5-10,Funholding,304.03,FG-PACBS0196,4
7754T022K8E889647,81,2021-5-10,Finhigh,308.83,PP-BAED0028,4
7754T022K8E889647,81,2021-5-10,Funholding,225.23,PP-EAEAD0045,1
7754T022K8E889647,81,2021-5-10,Betatech,149.33,TP-PACBS0170,3
7754T022K8E889647,81,2021-5-10,Zathunicon,457.9,TP-PACBS0188,4
7754T022K8E889647,61,2021-7-14,Plexzap,396.17,BM-BAED0025,3
7754T022K8E889647,61,2021-7-14,Toughzap,236.2,BM-EAEGAM0065,3
7754T022K8E889647,61,2021-7-14,Plexzap,139.23,FH-EAEIS0079,2
7754T022K8E889647,61,2021-7-14,Betatech,298.61,FH-PACBS0167,2
7754T022K8E889647,176,2021-7-31,Zathunicon,259.39,FG-EAEWH0129,2
7754T022K8E889647,176,2021-7-31,Betatech,110.52,FG-PACBS0194,2
7754T022K8E889647,176,2021-7-31,Plexzap,154.06,FH-EAESS0115,4
7754T022K8E889647,176,2021-7-31,Toughzap,135.09,FH-PACBS0171,2
7KAYIOOSAYZ172761,161,2021-3-21,Finhigh,23.93,ZN-BAE0009,1
7KAYIOOSAYZ172761,161,2021-3-21,Zathunicon,61.57,ZN-BAED0024,1
7KAYIOOSAYZ172761,161,2021-3-21,Blackzim,80.02,ZN-EAEAD0042,3
7KAYIOOSAYZ172761,161,2021-3-21,Blackzim,61.28,ZN-EAEGAM0065,1
7KAYIOOSAYZ172761,134,2021-6-2,Nam-zim,61.69,BH-BAE0007,4
7KAYIOOSAYZ172761,134,2021-6-2,Zathunicon,85,BH-BAED0032,2
7PFC2F3KDN7669570,20,2021-7-12,Toughzap,117.03,BH-PACBS0173,1
7PFC2F3KDN7669570,20,2021-7-12,Toughzap,23.2,BM-EAEGAM0068,2
7PFC2F3KDN7669570,20,2021-7-12,Zathunicon,45.73,PP-BAE0008,4
7PFC2F3KDN7669570,20,2021-7-12,Funholding,119.19,TP-ICS0162,3
