VIN,CustomerID,Start_date,Labor_fee,Description,Complete_date,Odometer,Username
F63IMMDNGBM441376,39,2021-8-24,96.35,install vanity mirrors; install smoked glass; ,2021-9-10,405760,user17
F66S3YWRFV8712696,147,2021-7-8,194.8,reconfigure service reminder light; ,2021-7-12,141285,roland
F66S3YWRFV8712696,200,2021-7-20,77.92,replace brake pedal spring; ,2021-8-2,199816,user33
F66S3YWRFV8712696,21,2021-8-23,233.76,replace water pump; ,2021-8-30,432701,user13
FB4IGVK46ES832414,77,2021-6-11,1575.33,install dusk-sensing headlights; replace crankcase ventilation filter; ,2021-6-24,9752,user13
FB4IGVK46ES832414,95,2021-6-29,337.57,make polarization coating; fix external temperature display; ,2021-7-11,13726,user29
FB4IGVK46ES832414,100,2021-7-17,337.57,change steering rack; adjust regenerative braking; ,2021-7-20,59022,user30
FB4IGVK46ES832414,131,2021-7-22,225.05,replace ace filter; fix cylinder head bolts; ,2021-7-23,68971,user12
FB4IGVK46ES832414,132,2021-7-29,675.14,set up satellite radio; adjust ignition timing; ,2021-8-3,73889,user17
FB4IGVK46ES832414,10,2021-8-6,225.05,change coolant; change coolant; ,2021-8-7,97350,user13
FB4IGVK46ES832414,200,2021-8-24,112.52,fix ventilated seats; replace stabilizer bar; ,2021-8-25,258332,user30
FB4IGVK46ES832414,133,2021-8-26,787.67,fix solar sunroof; change brake linings; ,2021-9-3,269461,user13
FB4IGVK46ES832414,185,2021-9-23,112.52,attach exterior camera; install roof spoiler; ,2021-9-24,431842,user17
FC3M4R3UFSZ782289,87,2021-4-22,65.3,check drive axle boots; ,2021-5-3,705733,user29
FC3M4R3UFSZ782289,15,2021-7-3,348.24,replace tail lights; fix ventilated seats; ,2021-8-11,1018077,user33
FDMBXB0I4YT845555,12,2020-9-10,796.18,install optional equipment; fix a-pillar; ,2020-11-15,51964,roland
FDMBXB0I4YT845555,54,2020-11-28,56.87,configure audio remote control; ,2020-12-9,118572,user12
FDMBXB0I4YT845555,189,2021-1-5,1023.66,install optional equipment; ,2021-1-22,180403,roland
FDMBXB0I4YT845555,77,2021-2-15,56.87,configure universal remote control; replace water pump; ,2021-2-16,193372,user30
FDMBXB0I4YT845555,101,2021-2-25,682.44,fix air filter restriction indicator; install intelligent alternator; ,2021-4-9,221963,user13
FDMBXB0I4YT845555,5,2021-4-16,853.05,fix nvh dampening system; ,2021-5-7,258429,user33
FDMBXB0I4YT845555,113,2021-6-12,170.61,adjust climate control; repair seatbelt force limiters; ,2021-6-16,273295,user13
FDMBXB0I4YT845555,78,2021-7-30,341.22,make polarization coating; ,2021-8-6,493776,user15
FDMBXB0I4YT845555,146,2021-8-12,568.7,improve engine performance; adjust reverse tilt mirrors; ,2021-9-3,538707,roland
FH1HMJOS4ZT144716,167,2021-6-26,13.87,install dusk-sensing headlights; fix ventilated seats; ,2021-6-26,130668,user33
FH1HMJOS4ZT144716,193,2021-6-28,27.75,adjust low fuel warning indicator; fix sunroof; ,2021-7-5,148382,roland
FH1HMJOS4ZT144716,40,2021-7-12,69.37,check drive axle boots; repair direct injection system; ,2021-7-16,163071,roland
FH1HMJOS4ZT144716,147,2021-8-2,13.87,attach spoiler; ,2021-8-2,253349,user13
FH1HMJOS4ZT144716,85,2021-8-3,69.37,replace water pump; ,2021-8-7,260918,user29
FH1HMJOS4ZT144716,189,2021-8-24,13.87,add knee airbags; adjust adaptive cruise control; ,2021-8-24,375173,user13
FH1HMJOS4ZT144716,101,2021-8-31,13.87,fix deceleration system; add knee airbags; ,2021-9-15,384816,user17
FH1HMJOS4ZT144716,197,2021-9-19,110.99,install smoked glass; attach exterior camera; ,2021-9-26,386886,user12
FHR4SV2BZ3O982607,106,2021-7-16,43.21,fix sunroof; attach spoiler; ,2021-7-22,121949,user13
FHR4SV2BZ3O982607,148,2021-8-22,129.63,improve cylinder configuration; fix cylinder head bolts; ,2021-8-29,493438,user29
FHR4SV2BZ3O982607,9,2021-9-13,345.68,fix solar sunroof; ,2021-9-21,584341,user13
FL02FHV2GJ3959589,83,2021-7-18,357.84,replace catalytic converter; adjust reverse tilt mirrors; ,2021-8-4,529216,user30
FL02FHV2GJ3959589,174,2021-8-31,278.32,fix external temperature display; improve engine performance; ,2021-9-12,722461,roland
FL02FHV2GJ3959589,149,2021-9-22,159.04,repair shiftable automatic transmission; ,2021-9-26,825871,user15
FLL6IM0OT4U839347,179,2020-8-22,236.56,replace water pump; reduce carbon footprint; ,2020-10-27,298624,user12
FLL6IM0OT4U839347,146,2020-12-5,137.99,replace crankcase ventilation filter; repair seatbelt force limiters; ,2020-12-13,523474,roland
FLL6IM0OT4U839347,24,2020-12-29,19.71,fix rear defroster; fix steering damper; ,2021-1-22,688058,user29
FLL6IM0OT4U839347,155,2021-2-14,216.84,attach seat extension; ,2021-2-28,830841,user15
FLL6IM0OT4U839347,72,2021-5-28,19.71,replace brake pedal spring; improve engine performance; ,2021-6-2,1246962,user15
FLL6IM0OT4U839347,195,2021-7-23,78.85,replace catalytic converter; replace water pump; ,2021-8-6,1786351,user12
FLL6IM0OT4U839347,66,2021-8-15,59.14,replace timing belt tensioner; install parking sensors; ,2021-8-18,1790743,user29
FRT45IU5U10388263,165,2020-2-9,2554.27,reduce fuel consumption; ,2020-5-3,12737,user17
FRT45IU5U10388263,129,2020-5-9,973.06,repair shiftable automatic transmission; adjust traction control system; ,2020-6-20,46939,user30
FRT45IU5U10388263,79,2020-6-23,121.63,adjust seat belts tension; adjust hybrid performance; ,2020-6-30,57633,user12
FRT45IU5U10388263,177,2020-7-25,1459.58,make polarization coating; check drive axle boots; ,2020-10-15,201278,roland
FRT45IU5U10388263,199,2021-6-9,364.9,repair direct injection system; adjust seat belts tension; ,2021-8-6,262797,user17
FRT45IU5U10388263,62,2021-9-5,40.54,improve cylinder configuration; ,2021-9-15,550310,user13
FSWKSU6C60V569652,82,2020-6-1,79.63,attach seat extension; add knee airbags; ,2020-6-10,129206,user12
FSWKSU6C60V569652,68,2020-6-11,265.43,replace radiator hoses; ,2020-7-22,136169,roland
FSWKSU6C60V569652,98,2020-8-2,238.88,change suspension fluid; set up gyro sensor; ,2020-9-29,238230,user13
FSWKSU6C60V569652,37,2020-9-30,212.34,install intelligent alternator; replace serpentine belt; ,2020-10-23,246118,user17
FSWKSU6C60V569652,61,2021-2-21,371.6,fix broken tow hooks; replace fuel filter; ,2021-3-15,1606518,user30
FSWKSU6C60V569652,168,2021-3-27,26.54,install dusk-sensing headlights; repair seatbelt force limiters; ,2021-3-30,1711084,user33
FSWKSU6C60V569652,12,2021-4-17,53.09,adjust ignition timing; replace crankcase ventilation filter; ,2021-5-18,1793583,roland
FSWKSU6C60V569652,169,2021-5-31,477.77,prevent fuel pump shutoff; install dusk-sensing headlights; ,2021-8-30,1804968,user33
G4D6F6AOVRR018788,26,2021-5-1,45.63,adjust turn signals; configure audio remote control; ,2021-5-1,172148,user30
G4D6F6AOVRR018788,169,2021-5-2,45.63,replace serpentine belt; install vanity mirrors; ,2021-5-17,175948,user12
G4D6F6AOVRR018788,11,2021-6-5,136.9,fix cylinder head bolts; replace crankcase ventilation filter; ,2021-6-7,189102,user17
G4D6F6AOVRR018788,88,2021-7-13,319.44,install parking sensors; change steering rack; ,2021-7-20,472118,user30
G4D6F6AOVRR018788,46,2021-7-21,91.27,install anti-theft alarm; install vanity mirrors; ,2021-8-2,475822,user33
G4D6F6AOVRR018788,70,2021-8-17,228.17,replace radiator hoses; set up auto-delay headlights; ,2021-9-4,611546,roland
G4D6F6AOVRR018788,51,2021-9-13,136.9,fix steering damper; adjust adaptive cruise control; ,2021-9-16,698874,user30
G4HBX46SPAS103801,199,2021-1-8,4305.16,improve cylinder configuration; fix rear hvac; ,2021-4-22,120560,user17
G4HBX46SPAS103801,85,2021-5-5,212.6,replace radiator core & ac condenser; adjust regenerative braking; ,2021-5-10,149749,user30
G4HBX46SPAS103801,171,2021-5-16,1488.2,repair direct injection system; repair cooled seats; ,2021-7-3,171808,roland
G4HBX46SPAS103801,98,2021-7-26,690.95,prevent fuel pump shutoff; fix sunroof; ,2021-8-22,304299,user12
G76Q0Y2PH58423466,22,2021-5-30,229.57,replace ace filter; install dusk-sensing headlights; ,2021-6-2,10301,user17
G76Q0Y2PH58423466,120,2021-6-5,229.57,reduce fuel consumption; ,2021-6-21,12133,user33
GD0BFGM17AX836671,195,2021-3-28,253.94,reduce fuel consumption; install dusk-sensing headlights; ,2021-4-8,133330,user13
GD0BFGM17AX836671,154,2021-4-29,253.94,attach spoiler; change oil filter; ,2021-5-3,327943,roland
GD0BFGM17AX836671,98,2021-5-14,444.39,attach seat extension; install vanity mirrors; ,2021-6-11,456764,user13
GD0BFGM17AX836671,12,2021-6-12,190.45,fix steering damper; add knee airbags; ,2021-6-14,465026,user33
GD0BFGM17AX836671,44,2021-6-17,63.48,replace diverter valve; set up gyro sensor; ,2021-6-19,465055,user17
GD0BFGM17AX836671,163,2021-6-22,253.94,fix steering damper; fix ventilated seats; ,2021-6-30,497755,user33
GD0BFGM17AX836671,58,2021-7-3,888.77,repair seatbelt force limiters; ,2021-8-23,510742,user15
GEL2DE0T8I5148201,75,2021-1-4,1192.62,attach seat extension; change brake linings; ,2021-3-8,63609,user29
GEL2DE0T8I5148201,140,2021-3-12,477.05,install on-board diagnosis system; ,2021-4-13,80456,user30
GEL2DE0T8I5148201,71,2021-4-26,21.68,replace serpentine belt; repair cooled seats; ,2021-4-28,172684,roland
GEL2DE0T8I5148201,29,2021-5-8,455.36,fix nvh dampening system; correct abs; ,2021-8-6,219707,user33
GEL2DE0T8I5148201,152,2021-8-12,173.47,fix ventilated seats; prevent fuel pump shutoff; ,2021-8-23,279004,user29
GEL2DE0T8I5148201,102,2021-9-13,173.47,replace liftgate window; replace liftgate window; ,2021-9-21,404707,user29
GESZPBX67EE486101,155,2021-6-4,191.19,fix broken tow hooks; fix solar sunroof; ,2021-6-11,170153,roland
GESZPBX67EE486101,33,2021-6-28,143.4,install anti-theft alarm; replace liftgate window; ,2021-7-4,282780,user15
GESZPBX67EE486101,7,2021-7-8,47.8,replace steering column lock; change pcv filter/pcv valve; ,2021-7-16,322884,user15
GESZPBX67EE486101,165,2021-7-18,119.5,change memory settings of the onboard computer; repair cooled seats; ,2021-7-28,333338,user13
GESZPBX67EE486101,148,2021-8-19,860.37,repair shiftable automatic transmission; remove oversteer; ,2021-9-26,338020,user33
GMKQULBE7X4992195,45,2020-12-17,100,adjust regenerative braking; ,2021-1-2,220678,user30
GMKQULBE7X4992195,124,2021-1-10,1000,adjust ignition timing; adjust regenerative braking; ,2021-3-6,248010,user15
GMKQULBE7X4992195,164,2021-4-16,650,change air conditioner refrigerant; ,2021-5-18,691451,user33
GMKQULBE7X4992195,138,2021-6-5,300,replace fuel filter; ,2021-6-18,784589,user17
GMKQULBE7X4992195,90,2021-6-23,125,change suspension fluid; upgrade navigation system; ,2021-7-5,810566,user33
GMKQULBE7X4992195,92,2021-8-18,100,change purge valve; reconfigure service reminder light; ,2021-8-23,1274743,user29
GMKQULBE7X4992195,91,2021-9-18,125,install vanity mirrors; configure universal remote control; ,2021-9-25,1284531,user29
GO1G8UWZ6CC394395,83,2021-5-5,126.04,add heated windshield; change wheel cylinders; ,2021-5-11,106489,user17
GO1G8UWZ6CC394395,33,2021-5-22,126.04,replace water pump; ,2021-6-2,222383,roland
GO1G8UWZ6CC394395,20,2021-6-8,420.12,replace stabilizer bar; fix power activated release; ,2021-6-17,222429,user33
GO1G8UWZ6CC394395,192,2021-6-20,42.01,replace liftgate window; fix power activated release; ,2021-6-25,251142,user15
GO1G8UWZ6CC394395,83,2021-7-31,1176.33,fix solar sunroof; refurbish power steering; ,2021-9-3,613227,user29
GO1G8UWZ6CC394395,154,2021-9-9,294.08,install on-board diagnosis system; ,2021-9-25,679846,user33
GTW0MIZ1NOH019692,17,2020-12-30,148.19,add heated windshield; repair direct injection system; ,2021-1-2,16860,roland
GTW0MIZ1NOH019692,166,2021-1-11,1148.46,install curtain airbags; fix deceleration system; ,2021-2-12,18249,user13
GTW0MIZ1NOH019692,186,2021-3-30,481.61,fix nvh dampening system; fix air filter restriction indicator; ,2021-4-12,237072,user33
GTW0MIZ1NOH019692,135,2021-4-30,148.19,set up gyro sensor; ,2021-5-8,279732,user17
GTW0MIZ1NOH019692,6,2021-5-16,555.7,correct abs; replace radiator hoses; ,2021-5-31,306479,user29
GTW0MIZ1NOH019692,3,2021-6-2,370.47,replace radiator core & ac condenser; change wheel cylinders; ,2021-6-23,324584,user29
GTW0MIZ1NOH019692,48,2021-7-1,111.14,fix steering damper; ,2021-7-12,358346,user15
GTW0MIZ1NOH019692,81,2021-7-26,222.28,make polarization coating; adjust hybrid performance; ,2021-8-8,446574,user17
GV2UWRP5K1E172643,168,2021-6-8,41.9,replace crankcase ventilation filter; fix rear defroster; ,2021-6-9,192621,user30
GV2UWRP5K1E172643,157,2021-6-19,41.9,replace water pump; fix rear hvac; ,2021-6-19,295295,user30
GV2UWRP5K1E172643,62,2021-7-13,460.92,fix air filter restriction indicator; fix cylinder head bolts; ,2021-8-12,356886,roland
GV2UWRP5K1E172643,67,2021-9-9,209.51,repair seatbelt force limiters; ,2021-9-25,367814,user17
GVAEGKOKAKD311144,147,2021-5-1,496.07,adjust hybrid performance; replace liftgate window; ,2021-5-29,33611,user13
GVAEGKOKAKD311144,99,2021-5-30,212.6,change speaker configuration; reduce carbon footprint; ,2021-6-7,44500,roland
GVAEGKOKAKD311144,127,2021-6-14,141.73,change wheel cylinders; reduce fuel consumption; ,2021-6-19,108753,roland
GVAEGKOKAKD311144,162,2021-6-20,248.03,install active pedestrian protection system; reduce carbon footprint; ,2021-6-27,112742,user29
GVAEGKOKAKD311144,200,2021-7-18,70.87,repair seatbelt force limiters; change timing belt; ,2021-7-19,326749,user12
GVAEGKOKAKD311144,90,2021-7-26,1133.86,adjust traction control system; ,2021-9-10,376247,user15
GVPGI5Z60L1544905,12,2020-5-14,431.69,repair direct injection system; replace serpentine belt; ,2020-9-12,18339,user15
GVPGI5Z60L1544905,185,2021-4-30,43.17,fix rear hvac; install curtain airbags; ,2021-5-4,274554,user13
GVPGI5Z60L1544905,191,2021-5-8,755.45,install turbocharger; attach seat extension; ,2021-7-14,299267,user15
GXF4VJG82KW841092,130,2020-7-12,102.26,improve cylinder configuration; adjust accelerator pedal linkage; ,2020-8-4,534396,roland
GXF4VJG82KW841092,54,2020-8-23,170.43,adjust block heater; change coolant; ,2020-9-16,603281,user15
GXF4VJG82KW841092,147,2020-11-5,465.84,replace fuel filter; adjust accelerator pedal linkage; ,2020-12-25,1025647,user15
GXF4VJG82KW841092,178,2021-1-2,90.9,improve cylinder configuration; adjust block heater; ,2021-1-9,1091550,user29
GXF4VJG82KW841092,161,2021-1-16,68.17,reconfigure service reminder light; fix a-pillar; ,2021-6-1,1113328,user15
GXF4VJG82KW841092,108,2021-6-8,124.98,install dusk-sensing headlights; remove oversteer; ,2021-6-22,1130208,user15
GXF4VJG82KW841092,28,2021-8-14,11.36,change pcv filter/pcv valve; change speaker configuration; ,2021-8-20,1577250,user17
H28C7JTLHKS979441,164,2021-4-13,66,set up gyro sensor; install roof spoiler; ,2021-4-16,185098,user12
H28C7JTLHKS979441,106,2021-7-24,131.99,make polarization coating; fix a-pillar; ,2021-7-25,890068,user17
H28C7JTLHKS979441,74,2021-8-2,1847.89,adjust hybrid performance; install curtain airbags; ,2021-9-10,903577,user12
H2G3FZT7PBC532016,167,2021-3-10,754.24,replace tail lights; fix solar sunroof; ,2021-4-7,89204,user13
H2G3FZT7PBC532016,184,2021-4-15,83.8,adjust turn signals; attach seat extension; ,2021-4-17,135270,user29
H2G3FZT7PBC532016,88,2021-4-27,125.71,replace diverter valve; adjust adaptive cruise control; ,2021-5-8,244978,user29
H2G3FZT7PBC532016,44,2021-8-10,293.32,configure universal remote control; fix sunroof; ,2021-9-1,811766,roland
H5GMOZRUP8T165905,118,2020-7-10,478.84,change coolant; adjust ignition timing; ,2020-8-16,204505,user15
H5GMOZRUP8T165905,107,2020-9-1,783.55,install parking sensors; adjust low fuel warning indicator; ,2020-10-9,253026,user33
H5GMOZRUP8T165905,41,2021-2-28,413.54,replace serpentine belt; adjust seat belts tension; ,2021-4-14,1332189,user29
H5GMOZRUP8T165905,13,2021-6-17,21.77,fix external temperature display; ,2021-6-20,2046028,user15
H5GMOZRUP8T165905,2,2021-7-6,239.42,change speaker configuration; configure universal remote control; ,2021-9-14,2192121,user13
H6IZE44IC6O731141,128,2021-4-30,437.29,reduce carbon footprint; ,2021-9-5,106950,user29
H7A5VIFFP1A667799,78,2021-6-29,88.76,check drive axle boots; fix nvh dampening system; ,2021-7-1,235854,user12
H7A5VIFFP1A667799,70,2021-7-2,88.76,change timing belt; set up satellite radio; ,2021-7-3,240177,user12
H7A5VIFFP1A667799,173,2021-7-20,355.03,fix steering damper; upgrade navigation system; ,2021-7-28,367163,user33
H7A5VIFFP1A667799,139,2021-8-5,88.76,configure audio remote control; set up auto-delay headlights; ,2021-8-8,456465,roland
H7A5VIFFP1A667799,185,2021-8-9,576.93,prevent fuel pump shutoff; adjust seat belts tension; ,2021-9-5,459862,roland
H7A5VIFFP1A667799,140,2021-9-13,266.28,adjust traction control system; ,2021-9-22,533892,roland
H7QI1RIE4PV927179,189,2020-10-23,15.25,fix rear hvac; remove oversteer; ,2020-10-23,139641,user29
H7QI1RIE4PV927179,186,2020-12-11,762.64,replace fuel filter; install smoked glass; ,2021-2-4,470157,user15
H7QI1RIE4PV927179,198,2021-2-12,61.01,attach seat extension; install optional equipment; ,2021-2-22,491455,user17
H7QI1RIE4PV927179,47,2021-5-4,137.28,configure universal remote control; replace steering column lock; ,2021-5-24,772718,user15
H7QI1RIE4PV927179,200,2021-5-27,152.53,adjust ignition timing; install vanity mirrors; ,2021-6-18,798516,user30
H7QI1RIE4PV927179,188,2021-7-10,30.51,replace stabilizer bar; install active pedestrian protection system; ,2021-7-15,1037214,user12
H7QI1RIE4PV927179,34,2021-8-20,91.52,change memory settings of the onboard computer; fix nvh dampening system; ,2021-8-28,1151197,user33
H7YXEEZ5YBN321572,193,2021-5-18,24.34,configure audio remote control; set up gyro sensor; ,2021-5-21,89099,user12
H7YXEEZ5YBN321572,168,2021-5-28,24.34,fix solar sunroof; replace timing belt tensioner; ,2021-5-31,169954,user30
H7YXEEZ5YBN321572,65,2021-6-3,146.04,fix steering damper; replace stabilizer bar; ,2021-6-14,201044,user33
H7YXEEZ5YBN321572,59,2021-6-16,170.38,replace radiator core & ac condenser; reduce blind spot; ,2021-7-3,208960,user17
H7YXEEZ5YBN321572,186,2021-7-9,97.36,fix broken tow hooks; replace brake pedal spring; ,2021-7-15,250320,user30
H7YXEEZ5YBN321572,149,2021-7-16,24.34,fix solar sunroof; ,2021-7-21,256040,user17
H7YXEEZ5YBN321572,175,2021-7-28,73.02,fix air filter restriction indicator; set up satellite radio; ,2021-7-30,317450,roland
H7YXEEZ5YBN321572,68,2021-7-31,924.94,change memory settings of the onboard computer; fix power activated release; ,2021-9-13,319361,user17
H7YXEEZ5YBN321572,55,2021-9-20,97.36,adjust hybrid performance; fix cylinder head bolts; ,2021-9-25,331806,user30
HBLEGCX5QOM344604,50,2021-1-13,6320.69,install anti-theft alarm; repair direct injection system; ,2021-6-19,153385,user15
HI8BNKPUAJE220277,19,2021-1-23,288.12,change speaker configuration; adjust hybrid performance; ,2021-1-28,65221,user13
